"Species"	"Body"	"Brain"
"Procavia_capensis"	8.03592636989179	2.99922616280825
"Dugong_dugon"	11.9511803959014	5.52146091786225
"Trichechus_manatus"	13.0919041699196	5.75890177387728
"Fossil_Prorastomus_sirenoides"	11.4943133287582	4.46590811865458
"Orycteropus_afer"	10.7066095863046	4.65014355163082
"Rhynchocyon_cirnei"	6.19440539110467	1.80828877117927
"Elephantulus_fuscipes"	4.04305126783455	0.285178942233662
"Oryzorictes_hova"	3.78872478908365	-0.544727175441672
"Microgale_cowani"	2.72129542785223	-0.867500567704723
"Limnogale_mergulus"	4.52178857704904	0.139761942375159
"Geogale_aurita"	2.30258509299405	-2.12026353620009
"Tenrec_ecaudatus"	6.72383244082121	0.943905898907128
"Hemicentetes_semispinosus"	4.70048036579242	-0.186329578191493
"Setifer_setosus"	5.51342874616498	0.412109650826833
"Echinops_telfairi"	4.47163879336357	-0.478035800943
"Micropotamogale_lamottei"	4.16200321069592	-0.22314355131421
"Micropotamogale_ruwenzorii"	4.59005654817804	0.0582689081239758
"Potamogale_velox"	6.49223983502047	1.42551507427317
"Chrysochloris_asiatica"	3.89182029811063	-0.356674943938732
"Chrysochloris_stuhlmanni"	3.68386691229039	-0.301105092783922
"Fossil_Zalambdalestes_lechei"	4.41509867573408	0.0198026272961797
"Ornithorhynchus_anatinus"	6.94697599213542	2.21593728626837
"Fossil_Obdurodon_dicksoni"	7.61972421378267	2.73696154459663
"Tachyglossus_aculeatus"	8.4595640785796	3.31491301306514
